species_or_node,posterior_mean
Sp1.Node429,-1.27381341393474
Sp1.Dipsacus pilosus,-1.2774336723402
Sp1.Ervilia sylvatica,-1.2877779483273
Sp1.Node193,-1.28846128686104
Sp1.Node240,-1.29020518177246
Sp1.Node249,-1.29234310186925
Sp1.Sorbus rupicola,-1.29345874165197
Sp1.Sorbus aria,-1.29468463704035
Sp1.Sorbus eminentiformis,-1.2978256723488
Sp1.Node194,-1.30084427907396
Sp1.Node163,-1.30096442419033
Sp1.Node162,-1.30148341845857
Sp1.Sorbus eminens,-1.30167295048093
Sp1.Node154,-1.30215775299512
Sp1.Node155,-1.3021684266056
Sp1.Node159,-1.30223006127127
Sp1.Node161,-1.30230364468474
Sp1.Node156,-1.30232431789232
Sp1.Node158,-1.30236458172635
Sp1.Node157,-1.30269555524272
Sp1.Node160,-1.30273744611072
Sp1.Sorbus lancastriensis,-1.30391782001528
Sp1.Sorbus cheddarensis,-1.30411450638782
Sp1.Node241,-1.30478775534203
Sp1.Sorbus eminentoides,-1.30487264225361
Sp1.Sorbus vexans,-1.30937367613402
Sp1.Node164,-1.30957458001021
Sp1.Sorbus hibernica,-1.30975318455927
Sp1.Node242,-1.3098350931113
Sp1.Sorbus margaretae,-1.3105622104381
Sp1.Sorbus leighensis,-1.31073413081728
Sp1.Sorbus wilmottiana,-1.31098498801465
Sp1.Lotus angustissimus,-1.31222519275894
Sp1.Node243,-1.31352269537898
Sp1.Vicia lutea,-1.31657482931076
Sp1.Ervum tetraspermum,-1.31760072801021
Sp1.Node244,-1.318796858791
Sp1.Node248,-1.32005203002319
Sp1.Node245,-1.32082150724057
Sp1.Vicia cracca,-1.32135926812292
Sp1.Node246,-1.32293293965454
Sp1.Vicia lathyroides,-1.3242020734094
Sp1.Vicia orobus,-1.32668568995238
Sp1.Vicia sativa,-1.32767095099834
Sp1.Node196,-1.32881065727649
Sp1.Lotus pedunculatus,-1.32894533241911
Sp1.Lotus subbiflorus,-1.32928507177616
Sp1.Lotus corniculatus,-1.33063331613154
Sp1.Node247,-1.33110092213476
Sp1.Lotus glaber,-1.33290567787402
Sp1.Node195,-1.33342854661035
Sp1.Ervum gracile,-1.33451772546137
Sp1.Vicia bithynica,-1.33555594835519
Sp1.Vicia sepium,-1.34101501452996
Sp1.Node430,-1.36119210877764
Sp1.Node197,-1.36778391906678
Sp1.Node431,-1.37078334429773
Sp1.Valeriana officinalis,-1.37826880599722
Sp1.Valeriana dioica,-1.38794874387439
Sp1.Node432,-1.38921060786093
Sp1.Node436,-1.39286985973168
Sp1.Node433,-1.39347432179064
Sp1.Valerianella carinata,-1.39373076648761
Sp1.Valerianella locusta,-1.39374729381905
Sp1.Valerianella rimosa,-1.41441704378636
Sp1.Node434,-1.41624365093582
Sp1.Valerianella dentata,-1.42410805144492
Sp1.Node435,-1.42445886044159
Sp1.Valerianella eriocarpa,-1.42446864775313
Sp1.Eryngium campestre,-1.43169322725915
Sp1.Eryngium maritimum,-1.43655938458137
Sp1.Node460,-1.43754928338778
Sp1.Node198,-1.45819866801327
Sp1.Astragalus alpinus,-1.46103109393669
Sp1.Astragalus danicus,-1.46844349875331
Sp1.Node200,-1.47217627398208
Sp1.Oxytropis halleri,-1.47594046446648
Sp1.Node199,-1.47839879554205
Sp1.Node201,-1.47844640813733
Sp1.Oxytropis campestris,-1.47879418741508
Sp1.Astragalus glycyphyllos,-1.48687225086074
Sp1.Bupleurum tenuissimum,-1.48726201286438
Sp1.Node459,-1.48747092800458
Sp1.Bupleurum rotundifolium,-1.49523467856917
Sp1.Node458,-1.50121220687187
Sp1.Node437,-1.50977145966408
Sp1.Bupleurum baldense,-1.52313682896214
Sp1.Node438,-1.67360599321388
Sp1.Node439,-1.67513696915934
Sp1.Anthriscus sylvestris,-1.67548607973014
Sp1.Node445,-1.67876470112037
Sp1.Node448,-1.6837741236972
Sp1.Node447,-1.68613692901588
Sp1.Torilis japonica,-1.68708497985593
Sp1.Torilis nodosa,-1.69056178355048
Sp1.Node446,-1.69389278104004
Sp1.Anthriscus caucalis,-1.69492254191148
Sp1.Torilis arvensis,-1.69587974804606
Sp1.Node440,-1.69682429922398
Sp1.Sison amomum,-1.69968710507203
Sp1.Sison segetum,-1.70594984104111
Sp1.Node441,-1.71726114499009
Sp1.Node449,-1.71924761580371
Sp1.Node443,-1.72561586517225
Sp1.Node442,-1.74091751000562
Sp1.Pimpinella major,-1.74171064704749
Sp1.Peucedanum officinale,-1.74200427771181
Sp1.Node444,-1.74527021359612
Sp1.Peucedanum ostruthium,-1.74908986188963
Sp1.Pimpinella saxifraga,-1.74922382872271
Sp1.Node203,-1.77060945062137
Sp1.Node202,-1.77063451398577
Sp1.Node450,-1.77856349664521
Sp1.Helosciadium nodiflorum,-1.78239044827939
Sp1.Node451,-1.78332132255256
Sp1.Ononis reclinata,-1.78450836115403
Sp1.Helosciadium repens,-1.78551460346482
Sp1.Helosciadium inundatum,-1.78846285843153
Sp1.Node233,-1.78879744311525
Sp1.Node204,-1.79043780991166
Sp1.Lathyrus pratensis,-1.79761698351485
Sp1.Ononis spinosa,-1.80089370412242
Sp1.Ononis repens,-1.80105630423151
Sp1.Node234,-1.80128862370191
Sp1.Lathyrus nissolia,-1.80305276632658
Sp1.Node208,-1.80826646705798
Sp1.Node205,-1.80830447107124
Sp1.Node206,-1.80916544466857
Sp1.Lathyrus sylvestris,-1.80927598424306
Sp1.Node207,-1.81233710974522
Sp1.Lathyrus aphaca,-1.81778273161401
Sp1.Node209,-1.81877213092635
Sp1.Node232,-1.82061591172323
Sp1.Medicago arabica,-1.82075073901372
Sp1.Medicago lupulina,-1.82090520557417
Sp1.Node229,-1.82259899176374
Sp1.Lathyrus japonicus,-1.82334640992206
Sp1.Node230,-1.82336871914806
Sp1.Medicago sativa,-1.82552956788376
Sp1.Node210,-1.82633950807532
Sp1.Medicago polymorpha,-1.82671606519871
Sp1.Node231,-1.82745508378539
Sp1.Lathyrus palustris,-1.83065173577512
Sp1.Medicago minima,-1.83461292379074
Sp1.Lathyrus linifolius,-1.83753306090086
Sp1.Trifolium strictum,-1.84216634687179
Sp1.Node211,-1.85452193576841
Sp1.Node454,-1.85958083768846
Sp1.Node452,-1.86028263165245
Sp1.Oenanthe fluviatilis,-1.86152269758611
Sp1.Node453,-1.86173093313379
Sp1.Node456,-1.86235451549483
Sp1.Oenanthe aquatica,-1.86241679324786
Sp1.Oenanthe fistulosa,-1.86260317102478
Sp1.Oenanthe silaifolia,-1.86646611720726
Sp1.Node457,-1.86657045287392
Sp1.Node212,-1.87101663322192
Sp1.Oenanthe pimpinelloides,-1.87277902196821
Sp1.Node455,-1.88073722526847
Sp1.Oenanthe lachenalii,-1.88079502698786
Sp1.Oenanthe crocata,-1.88083577262518
Sp1.Trifolium micranthum,-1.89347091962571
Sp1.Node227,-1.89365383366218
Sp1.Trifolium dubium,-1.89643457367933
Sp1.Trifolium campestre,-1.8966618706624
Sp1.Node213,-1.89666932029872
Sp1.Node228,-1.89672574534076
Sp1.Node215,-1.899795651986
Sp1.Trifolium ornithopodioides,-1.90174987872569
Sp1.Node214,-1.90193719440037
Sp1.Trifolium subterraneum,-1.90291540765958
Sp1.Trifolium striatum,-1.90336484357888
Sp1.Trifolium squamosum,-1.90463683643984
Sp1.Node218,-1.90550758173556
Sp1.Node216,-1.90566263867048
Sp1.Node223,-1.90572872114375
Sp1.Node220,-1.9059615166696
Sp1.Node219,-1.90600924095789
Sp1.Node222,-1.90689556886962
Sp1.Node217,-1.90698627137447
Sp1.Trifolium medium,-1.90781250360938
Sp1.Node221,-1.90804399305453
Sp1.Trifolium pratense,-1.90894778239851
Sp1.Trifolium fragiferum,-1.90904393253462
Sp1.Node224,-1.91008625840939
Sp1.Node225,-1.91098591328477
Sp1.Trifolium bocconei,-1.91136324966056
Sp1.Node226,-1.91169681068524
Sp1.Trifolium ochroleucon,-1.91254643284056
Sp1.Trifolium scabrum,-1.91354077545744
Sp1.Trifolium arvense,-1.91361140396849
Sp1.Trifolium occidentale,-1.9139324604465
Sp1.Trifolium repens,-1.91586149653122
Sp1.Trifolium suffocatum,-1.91598516563694
Sp1.Trifolium glomeratum,-1.91620617248014
